zpid,Status Type,Status Text,Time On Zillow,Price,Area,Price Per Sqft,Zestimate,Zestimate Price Per Sqft,Rent Zestimate,Lot Area,Lot Area Unit,Beds,Bathrooms,Address,Street,City,State,Zipcode,Latitude,Longitude,Broker Name,is zillow owned,Sold Date,Sold Price,Image URL,Detail URL,Search Page URL
2068052482,SOLD,Sold,,710000,743,956,623100,839,1643,,,1,1,"1321 Seneca Street UNIT 1406, Seattle, WA 98101",1321 Seneca Street UNIT 1406,Seattle,WA,98101,47.61181,-122.323235,,false,12/30/2021,710000,https://photos.zillowstatic.com/fp/382c0619d1906a3fa891224705d496cf-p_e.jpg,https://www.zillow.com/homedetails/1321-Seneca-St-1406-Seattle-WA-98101/2068052482_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
305509689,SOLD,Sold,,710000,743,956,644000,867,1676,,,1,1,"1321 Seneca St, Seattle, WA 98101",1321 Seneca St,Seattle,WA,98101,47.611786,-122.324,,false,12/29/2021,710000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.611785888671875,-122.3239974975586&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cA-s1vBHNIL7kRtJs_0QWlNpmZM=",https://www.zillow.com/homedetails/1321-Seneca-St-Seattle-WA-98101/305509689_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
48788895,SOLD,Sold,,325000,569,571,338400,595,875,,,1,1,"1400 Hubbell Place UNIT 303, Seattle, WA 98101",1400 Hubbell Place UNIT 303,Seattle,WA,98101,47.61215,-122.32971,,false,12/28/2021,325000,https://photos.zillowstatic.com/fp/2f4e5459bd9b9c602cd44d4bb2fa7706-p_e.jpg,https://www.zillow.com/homedetails/1400-Hubbell-Pl-APT-303-Seattle-WA-98101/48788895_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
49087625,SOLD,Sold,,382000,500,764,365000,730,955,,,1,1,"1000 Union Street UNIT 213, Seattle, WA 98101",1000 Union Street UNIT 213,Seattle,WA,98101,47.61236,-122.328995,,false,12/28/2021,382000,https://photos.zillowstatic.com/fp/fc7da3b60eddc1620d94c3182e8b24ca-p_e.jpg,https://www.zillow.com/homedetails/1000-Union-St-APT-213-Seattle-WA-98101/49087625_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
48861819,SOLD,Sold,,750000,1043,719,750900,720,2992,0.6089990817263544,acres,2,2,"1425 Western Ave UNIT T112, Seattle, WA 98101",1425 Western Ave UNIT T112,Seattle,WA,98101,47.607937,-122.341255,,false,12/23/2021,750000,https://photos.zillowstatic.com/fp/baa5cce4666efaf9142f5c034956b1f1-p_e.jpg,https://www.zillow.com/homedetails/1425-Western-Ave-UNIT-T112-Seattle-WA-98101/48861819_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
337597231,SOLD,Sold,,579000,648,894,548800,847,1403,,,1,1,"121 Stewart Street UNIT 1102, Seattle, WA 98101",121 Stewart Street UNIT 1102,Seattle,WA,98101,47.610695,-122.34058,,false,12/23/2021,579000,https://photos.zillowstatic.com/fp/ad40b8917c0d05364c0af3e5219a38f7-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1102-Seattle-WA-98101/337597231_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
92571367,SOLD,Sold,,1380000,1607,859,1301800,810,5336,0.5838383838383838,acres,2,2,"1920 4th Ave UNIT 1205, Seattle, WA 98101",1920 4th Ave UNIT 1205,Seattle,WA,98101,47.612988,-122.3393,,false,12/22/2021,1380000,https://photos.zillowstatic.com/fp/bdd835b394942abc6ccba49c643a6804-p_e.jpg,https://www.zillow.com/homedetails/1920-4th-Ave-UNIT-1205-Seattle-WA-98101/92571367_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
337596174,SOLD,Sold,,659000,637,1035,588200,923,1510,,,1,1,"1808 Minor Avenue UNIT 1705, Seattle, WA 98101",1808 Minor Avenue UNIT 1705,Seattle,WA,98101,47.617115,-122.330734,,false,12/22/2021,659000,https://photos.zillowstatic.com/fp/d06875865c740fc9767eaec5a02c4fca-p_e.jpg,https://www.zillow.com/homedetails/1808-Minor-Ave-1705-Seattle-WA-98101/337596174_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
337597235,SOLD,Sold,,584000,648,901,560900,866,1433,,,1,1,"121 Stewart Street UNIT 1202, Seattle, WA 98101",121 Stewart Street UNIT 1202,Seattle,WA,98101,47.610695,-122.34058,,false,12/20/2021,584000,https://photos.zillowstatic.com/fp/c2e90fa003fb4237febb64350cae45e2-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-1202-Seattle-WA-98101/337597235_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
337597298,SOLD,Sold,,869000,955,910,917200,960,2148,,,1,1,"121 Stewart Street UNIT 2602, Seattle, WA 98101",121 Stewart Street UNIT 2602,Seattle,WA,98101,47.61059,-122.34055,,false,12/20/2021,869000,https://photos.zillowstatic.com/fp/ad40b8917c0d05364c0af3e5219a38f7-p_e.jpg,https://www.zillow.com/homedetails/121-Stewart-St-UNIT-2602-Seattle-WA-98101/337597298_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
2067436349,SOLD,Sold,,1395000,2400,581,1419500,591,4500,836.352,sqft,3,3,"1317 A Minor Avenue UNIT A, Seattle, WA 98101",1317 A Minor Avenue UNIT A,Seattle,WA,98101,47.61228,-122.32671,,false,12/17/2021,1395000,https://photos.zillowstatic.com/fp/9005fe07bf86b7b749c5317d198ba688-p_e.jpg,https://www.zillow.com/homedetails/1317-Minor-Ave-A-Seattle-WA-98101/2067436349_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
48861822,SOLD,Sold,,755000,1013,745,841700,831,2914,0.6091138659320477,acres,2,2,"1425 Western Ave #T402, Seattle, WA 98101",1425 Western Ave #T402,Seattle,WA,98101,47.607937,-122.341255,,false,12/16/2021,755000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.60793685913086,-122.34125518798828&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TvmeYPuEOuTAiboGZ7KNDrP9EiQ=",https://www.zillow.com/homedetails/1425-Western-Ave-T402-Seattle-WA-98101/48861822_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
305509605,SOLD,Sold,,890000,1189,749,859000,722,2226,,,2,2,"1321 Seneca St, Seattle, WA 98101",1321 Seneca St,Seattle,WA,98101,47.611786,-122.324,,false,12/16/2021,890000,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.611785888671875,-122.3239974975586&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=cA-s1vBHNIL7kRtJs_0QWlNpmZM=",https://www.zillow.com/homedetails/1321-Seneca-St-Seattle-WA-98101/305509605_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
2067668221,SOLD,Sold,,755000,1013,745,715200,706,1852,,,2,2,"1425 Western Avenue UNIT 402, Seattle, WA 98101",1425 Western Avenue UNIT 402,Seattle,WA,98101,47.60791,-122.341225,,false,12/16/2021,755000,https://photos.zillowstatic.com/fp/ebb94f9e2cfaf51d54227089ffdf91ff-p_e.jpg,https://www.zillow.com/homedetails/1425-Western-Ave-402-Seattle-WA-98101/2067668221_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
2068689548,SOLD,Sold,,890000,1189,749,846400,712,2189,,,2,2,"1321 Seneca Street UNIT 401, Seattle, WA 98101",1321 Seneca Street UNIT 401,Seattle,WA,98101,47.61181,-122.323235,,false,12/16/2021,890000,https://photos.zillowstatic.com/fp/4e603b3d1fee94ec2268e0a7028172c5-p_e.jpg,https://www.zillow.com/homedetails/1321-Seneca-St-401-Seattle-WA-98101/2068689548_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
49118151,SOLD,Sold,,886000,915,968,782500,855,2006,,,1,2,"1107 1st Avenue UNIT 707, Seattle, WA 98101",1107 1st Avenue UNIT 707,Seattle,WA,98101,47.606064,-122.338005,,false,12/09/2021,886000,https://photos.zillowstatic.com/fp/9ca706c7bd817179d5840d377a88736f-p_e.jpg,https://www.zillow.com/homedetails/1107-1st-Ave-APT-707-Seattle-WA-98101/49118151_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
80115417,SOLD,Sold,,630000,954,660,626100,656,1630,,,1,1,"819 Virginia Street UNIT 1701, Seattle, WA 98101",819 Virginia Street UNIT 1701,Seattle,WA,98101,47.616024,-122.3357,,false,12/08/2021,630000,https://photos.zillowstatic.com/fp/aba97dd59258311bf94225722ee5ef40-p_e.jpg,https://www.zillow.com/homedetails/819-Virginia-St-UNIT-1701-Seattle-WA-98101/80115417_zpid/,https://www.zillow.com/seattle-wa-98101/sold/11_p/?searchQueryState=%7B%22mapBounds%22%3A%7B%22north%22%3A47.61880923526842%2C%22east%22%3A-122.30423621667481%2C%22south%22%3A47.602896681836135%2C%22west%22%3A-122.3723857833252%7D%2C%22isMapVisible%22%3Atrue%2C%22filterState%22%3A%7B%22sort%22%3A%7B%22value%22%3A%22globalrelevanceex%22%7D%2C%22fsba%22%3A%7B%22value%22%3Afalse%7D%2C%22fsbo%22%3A%7B%22value%22%3Afalse%7D%2C%22nc%22%3A%7B%22value%22%3Afalse%7D%2C%22fore%22%3A%7B%22value%22%3Afalse%7D%2C%22cmsn%22%3A%7B%22value%22%3Afalse%7D%2C%22auc%22%3A%7B%22value%22%3Afalse%7D%2C%22rs%22%3A%7B%22value%22%3Atrue%7D%2C%22ah%22%3A%7B%22value%22%3Atrue%7D%7D%2C%22isListVisible%22%3Atrue%2C%22mapZoom%22%3A14%2C%22regionSelection%22%3A%5B%7B%22regionId%22%3A99561%2C%22regionType%22%3A7%7D%5D%2C%22pagination%22%3A%7B%22currentPage%22%3A11%7D%7D
